,0,1
21933,189,5
21934,190,5
21935,191,3
21936,194,5
21937,195,1
21938,196,4
21939,197,5
21940,197,5
21941,199,3
21942,199,2
21943,200,1
21944,201,4
21945,202,5
21946,203,5
21947,204,5
21948,205,5
21949,206,5
21950,208,4
21951,210,5
21952,210,4
21953,214,4
21954,215,4
21955,216,3
21956,219,5
21957,222,3
21958,226,4
21959,226,5
21960,230,3
21961,234,3
21962,242,4
21963,245,4
21964,259,4
21965,280,4
21966,311,5
21967,332,2
21968,342,4
21969,355,4
21970,419,1
21971,558,5
21972,676,5
21973,80,3
21974,90,5
21975,112,5
21976,82,5
21977,81,3
21978,81,5
21979,90,4
21980,90,3
21981,164,5
21982,143,5
21983,17,4
21984,23,4
21985,5,3
21986,15,3
21987,1,4
21988,19,5
21989,96,5
21990,3,1
21991,1639,4
21992,65,4
21993,71,3
21994,71,1
21995,3,5
21996,147,5
21997,11,2
21998,83,5
21999,59,4
22000,13,5
22001,1362,5
22002,6,3
22003,67,5
22004,88,5
22005,133,5
22006,57,5
22007,133,5
22008,54,5
22009,44,3
22010,89,4
22011,17,4
22012,27,5
22013,71,5
22014,68,5
22015,278,3
22016,82,5
22017,57,5
22018,459,4
22019,82,4
22020,60,5
22021,60,5
22022,302,5
22023,352,5
22024,98,2
22025,20,4
22026,21,4
22027,52,4
22028,48,4
22029,50,4
22030,41,5
22031,105,5
22032,49,5
22033,17,4
22034,523,3
22035,24,2
22036,8,3
22037,46,5
22038,45,4
22039,27,5
22040,96,4
22041,120,5
22042,36,5
22043,57,1
22044,35,4
22045,22,5
22046,9,4
22047,7,2
22048,246,3
22049,29,2
22050,4,5
22051,39,5
22052,89,5
22053,125,5
22054,87,4
22055,164,5
22056,91,5
22057,91,5
22058,16,5
22059,32,5
22060,13,5
22061,181,4
22062,144,4
22063,2,5
22064,124,5
22065,33,2
22066,24,5
22067,5,5
22068,12,5
22069,0,3
22070,81,2
22071,11,4
22072,0,2
22073,185,5
22074,38,4
22075,35,5
22076,62,4
22077,515,4
22078,301,4
22079,13,4
22080,31,4
22081,81,4
22082,42,5
22083,3,3
22084,2,5
22085,31,3
22086,5,3
22087,2,3
22088,28,2
22089,26,5
22090,49,5
22091,17,4
22092,17,3
22093,6,5
22094,23,4
22095,35,4
22096,56,5
22097,53,3
22098,14,5
22099,55,2
22100,19,2
22101,10,3
22102,10,4
22103,30,4
22104,39,5
22105,16,4
22106,4,5
22107,222,5
22108,13,5
22109,640,5
22110,0,4
22111,65,4
22112,16,4
22113,101,4
22114,3,5
22115,25,3
22116,92,2
22117,30,3
22118,33,3
22119,6,5
22120,6,5
22121,32,5
22122,25,5
22123,15,5
22124,15,5
22125,123,4
22126,49,5
22127,69,4
22128,0,2
22129,66,5
22130,78,5
22131,16,4
22132,11,5
22133,118,5
22134,10,5
22135,35,5
22136,0,4
22137,0,5
22138,10,2
22139,10,3
22140,29,5
22141,19,1
22142,70,3
22143,47,5
22144,77,4
22145,16,5
22146,21,5
22147,81,5
22148,28,5
22149,91,4
22150,32,4
22151,10,4
22152,68,4
22153,7,3
22154,62,1
22155,5,4
22156,62,1
22157,14,5
22158,92,4
22159,49,5
22160,60,5
22161,33,2
22162,440,5
22163,27,4
22164,9,5
22165,68,5
22166,16,5
22167,77,3
22168,3,4
22169,14,5
22170,261,5
22171,25,5
22172,33,5
22173,66,2
22174,31,5
22175,47,3
22176,26,3
22177,81,4
22178,22,5
22179,24,5
22180,15,3
22181,220,5
22182,45,5
22183,33,5
22184,1,4
22185,5,3
22186,37,5
22187,50,4
22188,6,5
22189,10,5
22190,19,2
22191,1,5
22192,8,1
22193,4,5
22194,3,2
22195,2,5
22196,59,2
22197,3,5
22198,167,4
22199,171,5
22200,4,5
22201,7,5
22202,85,5
22203,126,3
22204,1,5
22205,1,4
22206,1,5
22207,54,4
22208,87,5
22209,4,3
22210,169,5
22211,124,4
22212,18,4
22213,1,4
22214,14,1
22215,1,4
22216,6,3
22217,119,4
22218,60,5
22219,63,5
22220,268,5
22221,62,3
22222,1,4
22223,45,3
22224,60,5
22225,4,5
22226,1,4
22227,1,4
22228,81,5
22229,63,5
22230,78,3
22231,60,5
22232,519,5
22233,16,5
22234,1,2
22235,1,5
22236,9,5
22237,73,4
22238,11,2
22239,22,4
22240,89,5
22241,16,4
22242,16,5
22243,32,5
22244,1,3
22245,89,5
22246,1,1
22247,90,4
22248,7,4
22249,58,4
22250,3,4
22251,227,5
22252,90,5
22253,193,5
22254,277,4
22255,5,5
22256,4,5
22257,71,5
22258,804,5
22259,54,5
22260,40,5
22261,41,5
22262,16,5
22263,526,2
22264,46,4
22265,4,4
22266,6,3
22267,135,2
22268,8,4
22269,23,4
22270,1,3
22271,88,5
22272,88,4
22273,30,4
22274,81,3
22275,21,5
22276,2189,5
22277,107,4
22278,111,5
22279,7,4
22280,127,5
22281,8,4
22282,159,5
22283,1,5
22284,79,2
22285,11,5
22286,5,5
22287,85,5
22288,3,3
22289,31,4
22290,7,2
22291,118,2
22292,11,5
22293,88,4
22294,7,4
22295,188,5
22296,245,4
22297,1,5
22298,11,5
22299,10,4
22300,33,4
22301,11,5
22302,20,5
22303,79,5
22304,1,4
22305,44,4
22306,3,4
22307,54,5
22308,57,4
22309,21,2
22310,3,3
22311,6,5
22312,29,5
22313,18,5
22314,77,4
22315,38,5
22316,80,5
22317,132,4
22318,4,2
22319,20,1
22320,8,3
22321,9,5
22322,32,5
22323,212,2
22324,119,5
22325,86,5
22326,26,5
22327,46,2
22328,77,4
22329,628,5
22330,278,4
22331,96,4
22332,7,5
22333,29,4
22334,3,4
22335,2,4
22336,19,4
22337,158,5
22338,62,5
22339,2,2
22340,135,5
22341,3,5
22342,50,5
22343,31,5
22344,42,4
22345,22,5
22346,2,4
22347,17,4
22348,3,4
22349,4,4
22350,61,5
22351,72,4
22352,17,5
22353,2,5
22354,46,1
22355,68,5
22356,71,5
22357,209,4
22358,32,5
22359,20,5
22360,31,2
22361,29,4
22362,2,5
22363,298,3
22364,118,5
22365,11,5
22366,2,5
22367,16,5
22368,45,1
22369,51,5
22370,2,4
22371,89,4
22372,14,5
22373,16,2
22374,53,1
22375,17,3
22376,17,1
22377,17,3
22378,2,2
22379,43,4
22380,289,4
22381,80,4
22382,6,5
22383,12,3
22384,182,5
22385,66,1
22386,71,5
22387,2,5
22388,2,2
22389,18,3
22390,49,5
22391,6,5
22392,84,1
22393,22,3
22394,77,5
22395,27,5
22396,9,4
22397,38,4
22398,43,2
22399,3,1
22400,79,5
22401,48,5
22402,353,5
22403,68,5
22404,60,1
22405,66,5
22406,62,3
22407,56,5
22408,88,4
22409,4,4
22410,186,5
22411,9,3
22412,9,5
22413,11,5
22414,11,4
22415,11,3
22416,46,4
22417,11,5
22418,11,5
22419,11,5
22420,88,5
22421,16,4
22422,148,3
22423,3,4
22424,14,3
22425,78,1
22426,5,4
22427,24,2
22428,235,4
22429,33,3
22430,586,5
22431,4,5
22432,3,5
22433,130,4
22434,7,4
22435,57,5
22436,15,4
22437,8,5
22438,59,5
22439,206,5
22440,339,3
22441,59,3
22442,57,4
22443,80,3
22444,26,4
22445,295,4
22446,88,5
22447,3,5
22448,98,5
22449,27,5
22450,59,3
22451,5,4
22452,130,5
22453,98,4
22454,4,4
22455,9,3
22456,4,5
22457,13,2
22458,87,4
22459,20,1
22460,252,5
22461,35,5
22462,4,2
22463,50,4
22464,10,4
22465,198,5
22466,4,5
22467,6,3
22468,4,3
22469,43,5
22470,17,4
22471,4,4
22472,41,4
22473,12,1
22474,7,2
22475,40,3
22476,140,5
22477,67,5
22478,73,5
22479,37,5
22480,19,5
22481,141,1
22482,4,4
22483,63,5
22484,24,5
22485,57,5
22486,38,4
22487,57,5
22488,43,5
22489,4,5
22490,1588,3
22491,95,5
22492,98,4
22493,8,4
22494,26,2
22495,80,3
22496,38,3
22497,52,4
22498,52,5
22499,82,5
22500,325,5
22501,20,5
22502,23,5
22503,23,4
22504,25,3
22505,14,4
22506,12,2
22507,9,5
22508,19,4
22509,15,4
22510,74,5
22511,89,4
22512,258,5
22513,6,5
22514,13,4
22515,8,5
22516,33,5
22517,21,5
22518,4,3
22519,4,1
22520,4,4
22521,4,3
22522,52,3
22523,6,3
22524,235,3
22525,5,5
22526,88,5
22527,90,5
22528,64,5
22529,89,3
22530,15,5
22531,131,1
22532,224,4
22533,81,5
22534,5,4
22535,10,5
22536,55,5
22537,58,5
22538,10,2
22539,5,4
22540,61,5
22541,66,3
22542,171,5
22543,74,3
22544,389,2
22545,81,3
22546,30,5
22547,92,5
22548,14,4
22549,30,5
22550,5,4
22551,17,5
22552,38,1
22553,32,5
22554,31,3
22555,46,4
22556,60,5
22557,124,5
22558,122,5
22559,5,5
22560,89,3
22561,7,5
22562,27,4
22563,59,5
22564,43,4
22565,5,5
22566,122,5
22567,72,2
22568,60,4
22569,79,4
22570,60,5
22571,29,5
22572,6,1
22573,73,1
22574,72,5
22575,275,5
22576,78,2
22577,260,3
22578,35,2
22579,10,3
22580,32,4
22581,43,2
22582,126,4
22583,56,5
22584,105,3
22585,74,3
22586,38,5
22587,7,5
22588,61,3
22589,90,4
22590,77,3
22591,103,4
22592,103,5
22593,90,5
22594,140,4
22595,126,4
22596,32,4
22597,202,5
22598,61,4
22599,90,5
22600,437,5
22601,7,4
22602,58,4
22603,28,5
22604,111,2
22605,7,4
22606,19,5
22607,74,4
22608,190,5
22609,225,5
22610,62,5
22611,364,4
22612,27,5
22613,91,2
22614,20,4
22615,46,2
22616,7,4
22617,72,4
22618,89,2
22619,7,5
22620,69,4
22621,85,4
22622,194,5
22623,75,5
22624,84,2
22625,51,4
22626,160,5
22627,39,4
22628,238,5
22629,8,5
22630,36,4
22631,15,1
22632,8,3
22633,22,5
22634,57,5
22635,79,3
22636,60,5
22637,186,4
22638,8,5
22639,60,5
22640,79,5
22641,443,5
22642,90,5
22643,57,5
22644,64,4
22645,238,4
22646,9,3
22647,189,5
22648,64,4
22649,87,5
22650,43,5
22651,15,4
22652,14,3
22653,182,2
22654,56,5
22655,110,1
22656,109,4
22657,57,4
22658,10,5
22659,22,4
22660,82,5
22661,10,3
22662,50,5
22663,24,4
22664,16,4
22665,10,3
22666,316,5
22667,95,5
22668,108,4
22669,10,4
22670,69,2
22671,410,5
22672,61,5
22673,420,5
22674,25,5
22675,45,4
22676,15,2
22677,11,5
22678,40,5
22679,161,3
22680,17,4
22681,25,4
22682,19,3
22683,15,4
22684,68,5
22685,92,4
22686,202,5
22687,483,5
22688,88,5
22689,42,4
22690,83,5
22691,11,5
22692,450,3
22693,84,5
22694,44,3
22695,39,5
22696,36,5
22697,23,5
22698,23,5
22699,26,5
22700,110,5
22701,90,5
22702,129,5
22703,27,5
22704,178,2
22705,60,4
22706,58,2
22707,11,5
22708,22,4
22709,63,1
22710,124,4
22711,28,2
22712,28,3
22713,121,5
22714,31,3
22715,26,4
22716,62,4
22717,12,4
22718,12,4
22719,23,5
22720,55,2
22721,12,5
22722,126,4
22723,124,3
22724,22,5
22725,76,5
22726,41,4
22727,124,5
22728,27,1
22729,129,5
22730,129,5
22731,129,5
22732,129,5
22733,12,4
22734,607,5
22735,71,5
22736,79,4
22737,266,3
22738,61,4
22739,14,4
22740,13,3
22741,56,3
22742,30,4
22743,13,5
22744,81,5
22745,91,5
22746,195,5
22747,83,5
22748,14,4
22749,45,5
22750,59,5
22751,14,3
22752,49,3
22753,163,5
22754,441,5
22755,15,5
22756,58,4
22757,48,5
22758,20,5
22759,42,1
22760,21,5
22761,49,4
22762,42,5
22763,24,4
22764,30,5
22765,74,5
22766,85,4
22767,84,5
22768,89,5
22769,30,2
22770,15,5
22771,45,3
22772,64,4
22773,48,5
22774,16,5
22775,233,5
22776,16,5
22777,22,4
22778,73,3
22779,44,5
22780,122,3
22781,40,3
22782,738,2
22783,150,4
22784,59,4
22785,24,3
22786,24,5
22787,166,5
22788,22,5
22789,35,1
22790,91,5
22791,17,4
22792,19,3
22793,81,5
22794,61,5
22795,19,2
22796,18,1
22797,59,4
22798,89,5
22799,18,2
22800,18,2
22801,83,2
22802,66,3
22803,50,5
22804,88,5
22805,19,4
22806,27,5
22807,19,5
22808,87,4
22809,80,4
22810,80,3
22811,141,4
22812,143,4
22813,143,3
22814,144,4
22815,145,5
22816,31,3
22817,150,5
22818,91,5
22819,58,5
22820,20,5
22821,27,5
22822,156,4
22823,57,1
22824,64,3
22825,32,3
22826,326,5
22827,191,1
22828,21,2
22829,22,5
22830,201,2
22831,63,5
22832,52,5
22833,99,5
22834,21,3
22835,42,4
22836,251,5
22837,22,4
22838,242,3
22839,80,2
22840,148,5
22841,81,4
22842,34,5
22843,33,5
22844,60,3
22845,32,5
22846,253,3
22847,26,4
22848,44,3
22849,60,3
22850,24,5
22851,214,5
22852,24,5
22853,25,4
22854,86,3
22855,26,5
22856,37,5
22857,26,5
22858,31,4
22859,61,3
22860,77,4
22861,87,4
22862,76,5
22863,69,1
22864,58,5
22865,75,2
22866,87,3
22867,39,4
22868,29,5
22869,90,5
22870,155,4
22871,113,5
22872,152,5
22873,31,3
22874,49,4
22875,40,4
22876,85,4
22877,79,4
22878,54,4
22879,32,4
22880,32,3
22881,79,5
22882,39,4
22883,84,3
22884,34,4
22885,88,5
22886,85,2
22887,94,5
22888,34,5
22889,34,5
22890,109,5
22891,49,5
22892,35,4
22893,35,4
22894,41,5
22895,62,4
22896,35,5
22897,90,5
22898,62,4
22899,39,4
22900,37,5
22901,45,4
22902,58,3
22903,91,5
22904,203,5
22905,150,4
22906,65,5
22907,49,4
22908,38,5
22909,38,5
22910,129,5
22911,70,3
22912,39,5
22913,57,2
22914,73,4
22915,39,5
22916,61,1
22917,109,2
22918,91,4
22919,108,3
22920,415,3
22921,68,4
22922,60,1
22923,70,1
22924,49,5
22925,68,5
22926,91,5
22927,91,5
22928,235,5
22929,44,3
22930,42,3
22931,69,5
22932,42,5
22933,64,5
22934,69,2
22935,47,2
22936,72,4
22937,43,4
22938,129,5
22939,85,5
22940,69,4
22941,44,5
22942,44,4
22943,44,4
22944,86,5
22945,45,3
22946,90,3
22947,146,4
22948,62,2
22949,63,5
22950,46,1
22951,58,3
22952,49,4
22953,57,5
22954,72,5
22955,49,4
22956,55,3
22957,67,5
22958,60,5
22959,61,4
22960,57,4
22961,94,5
22962,138,5
22963,123,3
22964,61,2
22965,61,3
22966,49,4
22967,49,2
22968,49,4
22969,50,3
22970,63,5
22971,50,4
22972,121,4
22973,71,1
22974,106,5
22975,51,3
22976,51,4
22977,217,5
22978,51,4
22979,73,5
22980,52,4
22981,57,4
22982,60,3
22983,52,4
22984,57,4
22985,53,4
22986,53,3
22987,81,2
22988,61,3
22989,53,5
22990,90,4
22991,54,4
22992,54,5
22993,82,2
22994,55,5
22995,57,5
22996,59,2
22997,287,2
22998,57,5
22999,56,5
23000,57,5
23001,65,3
23002,56,5
23003,87,5
23004,63,4
23005,56,4
23006,58,5
23007,56,4
23008,56,4
23009,66,2
23010,57,5
23011,57,4
23012,57,4
23013,57,4
23014,57,4
23015,57,5
23016,88,4
23017,104,4
23018,57,4
23019,57,3
23020,57,1
23021,57,3
23022,114,4
23023,74,5
23024,57,4
23025,57,3
23026,57,4
23027,57,3
23028,112,5
23029,57,5
23030,57,5
23031,58,4
23032,58,5
23033,58,5
23034,58,2
23035,58,5
23036,58,4
23037,59,2
23038,59,5
23039,60,5
23040,127,5
23041,222,4
23042,60,5
23043,60,5
23044,63,5
23045,152,5
23046,60,3
23047,62,5
23048,60,5
23049,94,5
23050,60,2
23051,60,5
23052,60,1
23053,95,3
23054,61,3
23055,65,5
23056,61,5
23057,61,5
23058,70,2
23059,61,4
23060,62,2
23061,84,5
23062,63,5
23063,62,3
23064,62,4
23065,62,3
23066,62,2
23067,63,2
23068,63,4
23069,63,2
23070,81,2
23071,63,5
23072,68,5
23073,93,5
23074,64,4
23075,64,3
23076,64,5
23077,64,5
23078,64,4
23079,64,5
23080,89,4
23081,65,2
23082,67,4
23083,65,5
23084,70,4
23085,118,5
23086,132,4
23087,80,1
23088,65,2
23089,65,5
23090,66,4
23091,66,5
23092,72,5
23093,87,4
23094,188,5
23095,98,3
23096,67,5
23097,163,5
23098,68,4
23099,134,4
23100,68,5
23101,68,5
23102,70,3
23103,74,5
23104,89,5
23105,70,4
23106,82,4
23107,70,3
23108,70,5
23109,70,4
23110,100,2
23111,91,5
23112,71,5
23113,72,4
23114,72,5
23115,152,5
23116,72,5
23117,91,4
23118,150,4
23119,73,5
23120,73,5
23121,91,3
23122,74,5
23123,74,4
23124,74,3
23125,75,4
23126,75,4
23127,75,4
23128,75,3
23129,76,4
23130,76,5
23131,77,2
23132,77,5
23133,77,5
23134,77,4
23135,77,5
23136,77,3
23137,274,4
23138,86,1
23139,212,3
23140,78,3
23141,78,4
23142,80,1
23143,81,4
23144,81,5
23145,82,4
23146,82,5
23147,82,5
23148,83,5
23149,83,5
23150,84,3
23151,84,4
23152,84,5
23153,85,5
23154,85,3
23155,85,5
23156,86,5
23157,87,3
23158,87,4
23159,88,4
23160,88,5
23161,88,4
23162,88,5
23163,89,4
23164,89,5
23165,89,5
23166,89,5
23167,90,3
23168,90,4
23169,90,3
23170,90,4
23171,90,5
23172,90,3
23173,91,5
23174,91,3
23175,91,2
23176,92,3
23177,94,5
23178,95,5
23179,95,2
23180,95,5
23181,96,5
23182,96,4
23183,98,4
23184,98,3
23185,99,3
23186,99,5
23187,105,5
23188,105,5
23189,106,5
23190,107,5
23191,111,4
23192,112,5
23193,112,3
23194,112,5
23195,112,5
23196,113,5
23197,115,2
23198,116,5
23199,118,3
23200,118,2
23201,119,4
23202,124,4
23203,125,4
23204,126,5
23205,131,5
23206,131,4
23207,131,3
23208,132,5
23209,135,5
23210,135,4
23211,135,3
23212,136,4
23213,137,5
23214,140,4
23215,143,5
23216,143,4
23217,144,5
23218,145,3
23219,146,5
23220,148,3
23221,148,5
23222,149,5
23223,149,5
23224,150,4
23225,150,5
23226,151,4
23227,151,5
23228,152,5
23229,152,3
23230,154,5
23231,155,1
23232,155,2
23233,156,4
23234,157,3
23235,157,4
23236,157,5
23237,158,3
23238,159,4
23239,159,5
23240,161,1
23241,163,5
23242,170,4
23243,172,3
23244,173,4
23245,173,5
23246,174,3
23247,178,2
23248,178,4
23249,180,4
23250,190,2
23251,194,5
23252,195,1
23253,202,4
23254,208,3
23255,208,4
23256,212,5
23257,220,3
23258,220,5
23259,220,4
23260,248,1
23261,268,3
23262,272,5
23263,282,5
23264,283,5
23265,354,4
23266,454,3
23267,489,5
23268,531,3
23269,578,5
23270,81,5
23271,120,5
23272,169,5
23273,3,3
23274,153,4
23275,32,4
23276,90,4
23277,0,3
23278,420,2
23279,23,5
23280,7,5
23281,207,4
23282,15,5
23283,17,5
23284,25,4
23285,29,4
23286,46,3
23287,413,2
23288,37,5
23289,91,4
23290,25,5
23291,13,5
23292,15,4
23293,253,3
23294,89,5
23295,105,5
23296,62,5
23297,1,5
23298,57,5
23299,1,5
23300,1,4
23301,435,5
23302,41,5
23303,2,5
23304,1,3
23305,112,5
23306,3,5
23307,179,1
23308,49,5
23309,1,5
23310,31,5
23311,10,2
23312,2,5
23313,170,3
23314,48,3
23315,2,5
23316,362,4
23317,880,5
23318,178,2
23319,151,1
23320,45,3
23321,15,3
23322,20,5
23323,127,5
23324,599,4
23325,3,4
23326,285,4
23327,38,4
23328,83,5
23329,20,5
23330,200,5
23331,83,4
23332,124,5
23333,84,4
23334,55,4
23335,318,3
23336,207,5
23337,5,5
23338,116,2
23339,346,5
23340,216,5
23341,105,5
23342,27,2
23343,6,2
23344,930,5
23345,32,5
23346,259,4
23347,258,4
23348,99,1
23349,854,4
23350,87,5
23351,7,5
23352,187,4
23353,182,5
23354,80,3
23355,7,5
23356,1142,5
23357,189,4
23358,7,4
23359,8,2
23360,92,1
23361,26,4
23362,91,4
23363,1434,3
23364,64,2
23365,108,3
23366,9,5
23367,89,2
23368,35,5
23369,50,5
23370,50,2
23371,104,5
23372,57,4
23373,75,4
23374,73,3
23375,12,5
23376,11,4
23377,15,1
23378,18,5
23379,119,3
23380,12,1
23381,38,5
23382,213,4
23383,24,5
23384,13,5
23385,13,5
23386,91,3
23387,84,4
23388,38,5
23389,122,5
23390,266,4
23391,61,2
23392,125,5
23393,91,5
23394,90,5
23395,17,4
23396,42,5
23397,33,4
23398,120,3
23399,20,5
23400,104,4
23401,55,2
23402,22,5
23403,47,5
23404,56,5
23405,24,5
23406,48,5
23407,70,5
23408,137,4
23409,231,4
23410,44,4
23411,45,3
23412,48,3
23413,32,5
23414,33,4
23415,137,5
23416,36,3
23417,36,5
23418,112,5
23419,68,5
23420,39,3
23421,53,4
23422,68,5
23423,55,2
23424,53,5
23425,49,4
23426,54,5
23427,144,5
23428,328,3
23429,81,4
23430,57,2
23431,158,5
23432,59,5
23433,59,4
23434,59,2
23435,60,3
23436,61,3
23437,61,5
23438,61,5
23439,62,4
23440,62,5
23441,90,4
23442,64,5
23443,64,5
23444,128,3
23445,89,5
23446,78,5
23447,123,5
23448,70,5
23449,101,4
23450,88,5
23451,83,4
23452,108,2
23453,108,3
23454,74,5
23455,74,5
23456,75,3
23457,111,5
23458,77,3
23459,77,5
23460,78,5
23461,120,5
23462,224,5
23463,270,5
23464,534,5
23465,825,4
23466,82,5
23467,91,4
23468,99,5
23469,111,3
23470,121,5
23471,25,5
23472,250,5
23473,0,5
23474,0,2
23475,0,4
23476,0,5
23477,67,4
23478,23,1
23479,48,5
23480,33,5
23481,0,5
23482,69,3
23483,50,3
23484,0,5
23485,50,5
23486,9,5
23487,320,5
23488,60,5
23489,216,4
23490,20,4
23491,0,4
23492,59,5
23493,213,4
23494,9,3
23495,8,5
23496,34,5
23497,17,4
23498,15,4
23499,7,5
23500,11,4
23501,20,4
23502,43,4
23503,67,2
23504,89,5
23505,21,5
23506,2,4
23507,90,4
23508,33,2
23509,0,5
23510,41,5
23511,48,4
23512,92,4
23513,0,4
23514,22,1
23515,39,5
23516,27,4
23517,59,3
23518,18,5
23519,41,4
23520,26,5
23521,0,4
23522,89,4
23523,32,1
23524,4,5
23525,6,3
23526,9,5
23527,29,2
23528,62,2
23529,11,4
23530,3,3
23531,476,4
23532,15,5
23533,2,4
23534,7,4
23535,54,5
23536,42,4
23537,299,4
23538,0,5
23539,7,5
23540,22,2
23541,55,5
23542,146,3
23543,102,4
23544,13,5
23545,123,4
23546,150,4
23547,43,5
23548,60,5
23549,25,4
23550,60,1
23551,133,4
23552,65,4
23553,16,5
23554,1,4
23555,2,4
23556,47,5
23557,5,5
23558,114,4
23559,2,5
23560,37,5
23561,12,5
23562,43,2
23563,113,4
23564,2,3
23565,2,5
23566,1,3
23567,96,4
23568,160,3
23569,22,3
23570,1,5
23571,194,5
23572,40,5
23573,8,1
23574,12,4
23575,10,5
23576,195,2
23577,7,5
23578,1,5
23579,1,5
23580,1,1
23581,74,4
23582,20,5
23583,1,5
23584,9,5
23585,1,4
23586,740,5
23587,1,5
23588,2,5
23589,1,5
23590,72,5
23591,1,2
23592,26,5
23593,516,3
23594,87,5
23595,48,3
23596,18,3
23597,12,3
23598,274,1
23599,16,5
23600,57,5
23601,21,5
23602,65,4
23603,7,4
23604,19,5
23605,9,5
23606,14,4
23607,159,5
23608,1,4
23609,13,3
23610,84,4
23611,151,4
23612,3,5
23613,88,4
23614,71,3
23615,42,5
23616,45,4
23617,101,4
23618,42,5
23619,9,2
23620,270,3
23621,13,3
23622,3,4
23623,6,5
23624,3,4
23625,126,4
23626,102,4
23627,162,5
23628,20,4
23629,1,4
23630,268,5
23631,24,3
23632,22,4
23633,89,3
23634,66,5
23635,38,3
23636,27,2
23637,81,4
23638,43,4
23639,139,3
23640,5,5
23641,4,5
23642,26,1
23643,42,4
23644,58,5
23645,3,5
23646,9,4
23647,33,2
23648,87,3
23649,67,4
23650,40,3
23651,3,5
23652,65,3
23653,7,4
23654,182,3
23655,17,2
23656,127,5
23657,194,2
23658,81,5
23659,394,1
23660,7,5
23661,2,4
23662,49,4
23663,2,4
23664,3,4
23665,159,3
23666,152,4
23667,26,4
23668,18,4
23669,11,2
23670,13,4
23671,11,5
23672,77,4
23673,2,5
23674,9,3
23675,72,5
23676,35,5
23677,10,3
23678,9,4
23679,2,5
23680,17,5
23681,45,5
23682,57,3
23683,54,2
23684,237,5
23685,35,5
23686,29,4
23687,48,4
23688,97,4
23689,106,4
23690,15,4
23691,178,4
23692,78,3
23693,80,3
23694,3,4
23695,123,4
23696,174,5
23697,3,3
23698,165,5
23699,31,4
23700,11,4
23701,77,5
23702,45,5
23703,49,5
23704,15,3
23705,7,5
23706,19,5
23707,3,4
23708,67,5
23709,66,3
23710,60,2
23711,358,2
23712,44,4
23713,34,5
23714,3,4
23715,11,4
23716,48,3
23717,14,5
23718,78,4
23719,201,5
23720,250,4
23721,12,5
23722,56,3
23723,15,4
23724,113,5
23725,131,5
23726,26,5
23727,90,5
23728,172,5
23729,62,5
23730,172,5
23731,4,1
23732,77,5
23733,83,5
23734,18,4
23735,28,5
23736,155,2
23737,9,5
23738,10,4
23739,14,5
23740,55,3
23741,74,2
23742,61,4
23743,41,5
23744,167,5
23745,153,2
23746,112,4
23747,27,5
23748,5,2
23749,94,4
23750,59,3
23751,58,5
23752,40,4
23753,85,5
23754,197,5
23755,60,1
23756,17,4
23757,68,5
23758,109,4
23759,158,2
23760,55,4
23761,6,4
23762,21,5
23763,139,3
23764,32,5
23765,84,4
23766,486,5
23767,35,4
23768,38,5
23769,60,5
23770,43,5
23771,222,5
23772,6,5
23773,27,4
23774,16,5
23775,19,5
23776,394,5
23777,118,3
23778,57,5
23779,16,4
23780,56,5
23781,36,3
23782,37,5
23783,17,2
23784,7,5
23785,182,2
23786,26,5
23787,242,5
23788,71,3
23789,61,4
23790,53,3
23791,73,5
23792,28,3
23793,48,5
23794,46,2
23795,7,4
23796,7,5
23797,30,3
23798,76,5
23799,28,5
23800,433,2
23801,8,2
23802,8,4
23803,46,4
23804,8,5
23805,111,5
23806,463,4
23807,8,5
23808,199,5
23809,87,3
23810,91,5
23811,55,3
23812,91,5
23813,9,4
23814,42,4
23815,9,5
23816,11,2
23817,9,5
23818,85,4
23819,136,3
23820,45,5
23821,36,4
23822,232,5
23823,9,5
23824,9,5
23825,9,4
23826,66,5
23827,62,2
23828,92,5
23829,19,3
23830,45,5
23831,90,4
23832,16,5
23833,166,3
23834,18,5
23835,10,2
23836,180,5
23837,95,5
23838,10,5
23839,10,5
23840,1330,4
23841,66,5
23842,130,4
23843,39,4
23844,36,4
23845,49,5
23846,42,5
23847,29,5
23848,27,4
23849,13,5
23850,80,4
23851,57,5
23852,59,3
23853,62,5
23854,89,2
23855,197,5
23856,11,5
23857,79,5
23858,57,5
23859,18,5
23860,23,1
23861,18,4
23862,14,4
23863,89,5
23864,11,4
23865,11,5
23866,12,4
23867,20,5
23868,54,3
23869,129,5
23870,46,3
23871,61,5
23872,12,4
23873,23,5
23874,42,4
23875,35,4
23876,55,4
23877,87,5
23878,129,2
23879,433,5
23880,97,5
23881,62,5
23882,153,5
23883,67,4
23884,13,3
23885,13,2
23886,30,5
23887,72,5
23888,678,5
23889,15,3
23890,22,3
23891,37,5
23892,19,4
23893,21,5
23894,54,5
23895,33,5
23896,16,4
23897,155,5
23898,61,5
23899,81,3
23900,42,5
23901,42,3
23902,32,2
23903,16,5
23904,80,3
23905,17,4
23906,16,4
23907,63,5
23908,141,5
23909,95,2
23910,125,5
23911,73,3
23912,138,5
23913,59,5
23914,29,4
23915,66,4
23916,171,5
23917,73,4
23918,18,5
23919,18,5
23920,19,2
23921,19,5
23922,20,5
23923,28,2
23924,150,5
23925,20,4
23926,70,5
23927,21,1
23928,58,5
23929,153,5
23930,91,3
