,0,1,2,3,4
24074,Volvo,XC70,automatic,black,87000
24075,Volvo,V40,mechanical,other,140000
24076,Volvo,S80,automatic,brown,320000
24077,Volvo,S40,automatic,grey,250897
24078,Volvo,S80,mechanical,white,300000
24079,Volvo,XC90,automatic,black,284000
24080,Volvo,V40,mechanical,blue,315000
24081,Volvo,XC90,automatic,black,200000
24082,Volvo,460,mechanical,blue,300000
24083,Volvo,S40,mechanical,blue,420000
24084,Volvo,S80,automatic,silver,190000
24085,Volvo,440,mechanical,green,296000
24086,Volvo,S60,automatic,black,300000
24087,Volvo,S80,automatic,black,238900
24088,Volvo,XC60,automatic,blue,150000
24089,Volvo,S40,mechanical,silver,264000
24090,Volvo,XC70,automatic,black,235600
24091,Volvo,XC70,automatic,brown,280000
24092,Volvo,XC70,automatic,blue,330000
24093,Volvo,S60,automatic,grey,287000
24094,Volvo,S80,automatic,black,200000
24095,Volvo,460,mechanical,other,268893
24096,Volvo,V40,mechanical,black,300000
24097,Volvo,S70,mechanical,other,999999
24098,Volvo,XC90,automatic,black,351000
24099,Volvo,S60,automatic,grey,244342
24100,Volvo,XC90,automatic,silver,165000
24101,Volvo,XC90,automatic,blue,215652
24102,Volvo,S40,mechanical,black,350000
24103,Volvo,XC90,automatic,blue,255886
24104,Volvo,XC90,automatic,brown,182000
24105,Volvo,V40,mechanical,silver,314000
24106,Volvo,XC70,automatic,silver,200000
24107,Volvo,S70,automatic,black,367114
24108,Volvo,S80,mechanical,other,230000
24109,Volvo,S60,mechanical,silver,300000
24110,Volvo,V40,mechanical,black,300000
24111,Volvo,S70,mechanical,black,450000
24112,Volvo,S60,mechanical,silver,244500
24113,Volvo,460,mechanical,green,430000
24114,Volvo,S70,mechanical,white,460000
24115,Volvo,440,mechanical,black,300000
24116,Volvo,XC90,mechanical,black,337000
24117,Volvo,C30,mechanical,black,197000
24118,Volvo,V40,mechanical,black,380000
24119,Volvo,V40,mechanical,yellow,275000
24120,Volvo,S60,mechanical,other,265000
24121,Volvo,S80,automatic,black,320000
24122,Volvo,S70,mechanical,green,427000
24123,Volvo,S80,automatic,black,417000
24124,Volvo,850,mechanical,green,310000
24125,Volvo,S80,automatic,black,205000
24126,Volvo,S40,mechanical,orange,145000
24127,Volvo,S60,automatic,other,301000
24128,Volvo,S80,automatic,black,313000
24129,Volvo,S80,automatic,black,168000
24130,Volvo,XC90,automatic,other,170000
24131,Volvo,S40,automatic,black,104000
24132,Volvo,V40,mechanical,red,267380
24133,Volvo,S60,automatic,blue,197000
24134,Volvo,XC90,automatic,black,270000
24135,Volvo,960,mechanical,red,509000
24136,Volvo,V70,mechanical,white,320000
24137,Volvo,V40,mechanical,blue,350000
24138,Volvo,S60,automatic,red,245000
24139,Volvo,XC60,automatic,black,197818
24140,Volvo,XC90,automatic,brown,190000
24141,Volvo,940,mechanical,blue,300000
24142,Volvo,S40,automatic,black,269673
24143,Volvo,S40,mechanical,black,179000
24144,Volvo,S80,automatic,silver,430000
24145,Volvo,S40,automatic,grey,190000
24146,Volvo,S60,automatic,other,154000
24147,Volvo,V50,mechanical,other,360000
24148,Volvo,XC90,automatic,brown,320000
24149,Volvo,460,mechanical,black,168000
24150,Volvo,S40,automatic,white,222089
24151,Volvo,S80,automatic,other,217000
24152,Volvo,XC90,automatic,black,201000
24153,Volvo,S80,mechanical,black,220000
24154,Volvo,XC90,automatic,grey,194000
24155,Volvo,S40,mechanical,green,20000
24156,Volvo,S80,automatic,black,237000
24157,Volvo,S60,automatic,black,167000
24158,Volvo,XC90,automatic,green,305775
24159,Volvo,S80,mechanical,black,169000
24160,Volvo,XC70,automatic,other,179000
24161,Volvo,XC90,automatic,grey,225000
24162,Volvo,XC90,automatic,silver,161000
24163,Volvo,S80,automatic,other,337000
24164,Volvo,940,mechanical,black,390000
24165,Volvo,S80,automatic,blue,126000
24166,Volvo,V40,mechanical,blue,270000
24167,Volvo,S40,mechanical,silver,255000
24168,Volvo,XC90,automatic,black,277000
24169,Volvo,S60,mechanical,silver,380000
24170,Volvo,S60,mechanical,green,295000
24171,Volvo,XC90,automatic,silver,315000
24172,Volvo,V40,mechanical,silver,460000
24173,Volvo,S80,mechanical,grey,400000
24174,Volvo,S40,automatic,grey,241000
24175,Volvo,S40,automatic,black,178000
24176,Volvo,V40,mechanical,orange,290000
24177,Volvo,460,mechanical,black,350000
24178,Volvo,S80,automatic,black,332000
24179,Volvo,S80,automatic,blue,40000
24180,Volvo,XC60,mechanical,white,210000
24181,Volvo,V50,mechanical,black,225000
24182,Volvo,S70,mechanical,white,430000
24183,Volvo,S40,mechanical,black,350000
24184,Volvo,S40,automatic,silver,240000
24185,Volvo,S60,mechanical,black,250000
24186,Volvo,XC90,mechanical,black,239000
24187,Volvo,S40,automatic,other,205000
24188,Volvo,S90,automatic,blue,310000
24189,Volvo,S80,automatic,blue,440000
24190,Volvo,XC60,automatic,grey,160000
24191,Volvo,V70,automatic,grey,354056
24192,Chevrolet,Aveo,mechanical,grey,108208
24193,Chevrolet,Lacetti,mechanical,silver,247190
24194,Chevrolet,Equinox,automatic,brown,148000
24195,Chevrolet,Spark,mechanical,other,125000
24196,Chevrolet,Trail Blazer,automatic,black,185000
24197,Chevrolet,Cruze,automatic,silver,95000
24198,Chevrolet,Equinox,automatic,silver,299338
24199,Chevrolet,Cruze,mechanical,black,239000
24200,Chevrolet,Express,automatic,white,117000
24201,Chevrolet,Trax,automatic,red,65900
24202,Chevrolet,Volt,automatic,black,87000
24203,Chevrolet,Impala,automatic,black,270370
24204,Chevrolet,Malibu,automatic,other,80467
24205,Chevrolet,Orlando,automatic,white,40000
24206,Chevrolet,Malibu,automatic,white,34000
24207,Chevrolet,Niva,mechanical,green,189000
24208,Chevrolet,Cruze,automatic,other,158000
24209,Chevrolet,Captiva,automatic,grey,124342
24210,Chevrolet,Cruze,mechanical,white,247957
24211,Chevrolet,Cruze,automatic,other,129722
24212,Chevrolet,Cruze,mechanical,black,98000
24213,Chevrolet,Cruze,automatic,white,83500
24214,Chevrolet,Trail Blazer,automatic,grey,160000
24215,Chevrolet,Epica,automatic,silver,250000
24216,Chevrolet,Orlando,mechanical,black,161000
24217,Chevrolet,Lacetti,automatic,other,209000
24218,Chevrolet,Camaro,automatic,black,67000
24219,Chevrolet,Blazer,automatic,violet,302000
24220,Chevrolet,Cruze,automatic,black,138500
24221,Chevrolet,Orlando,automatic,black,150000
24222,Chevrolet,Trail Blazer,automatic,silver,165000
24223,Chevrolet,Cruze,mechanical,silver,80000
24224,Chevrolet,Cavalier,automatic,black,184100
24225,Chevrolet,Captiva,automatic,black,180000
24226,Chevrolet,Volt,automatic,silver,168000
24227,Chevrolet,Silverado,automatic,grey,238000
24228,Chevrolet,Malibu,automatic,red,88880
24229,Chevrolet,Equinox,automatic,brown,20000
24230,Chevrolet,Malibu,automatic,white,40234
24231,Chevrolet,Cruze,automatic,grey,111000
24232,Chevrolet,Blazer,mechanical,green,225782
24233,Chevrolet,Tahoe,automatic,other,343223
24234,Chevrolet,Spark,mechanical,white,161000
24235,Chevrolet,Cruze,automatic,black,78000
24236,Chevrolet,Niva,mechanical,other,197000
24237,Chevrolet,Matiz,mechanical,blue,133353
24238,Chevrolet,Cruze,mechanical,brown,123000
24239,Chevrolet,Trail Blazer,automatic,black,200000
24240,Chevrolet,Cruze,automatic,red,98000
24241,Chevrolet,Malibu,automatic,white,58600
24242,Chevrolet,Camaro,automatic,red,107000
24243,Chevrolet,Lacetti,mechanical,blue,160000
24244,Chevrolet,Malibu,automatic,blue,36000
24245,Chevrolet,Cruze,automatic,red,84000
24246,Chevrolet,Malibu,automatic,white,54718
24247,Chevrolet,Blazer,automatic,black,222222
24248,Chevrolet,Spark,mechanical,red,52000
24249,Chevrolet,Cruze,automatic,white,69000
24250,Chevrolet,Matiz,mechanical,red,101000
24251,Chevrolet,Trax,automatic,grey,69800
24252,Chevrolet,Cruze,automatic,black,71000
24253,Chevrolet,Captiva,automatic,yellow,101000
24254,Chevrolet,Cruze,automatic,black,56000
24255,Chevrolet,Aveo,mechanical,red,266500
24256,Chevrolet,Cruze,mechanical,white,130000
24257,Chevrolet,Matiz,mechanical,white,121000
24258,Chevrolet,Captiva,automatic,white,219000
24259,Chevrolet,Cruze,automatic,black,118000
24260,Chevrolet,Epica,automatic,silver,156000
24261,Chevrolet,Aveo,mechanical,white,130000
24262,Chevrolet,Cruze,mechanical,white,59000
24263,Chevrolet,Captiva,mechanical,other,228000
24264,Chevrolet,HHR,automatic,grey,173000
24265,Chevrolet,Captiva,automatic,grey,150000
24266,Chevrolet,Cruze,automatic,white,43000
24267,Chevrolet,Cruze,automatic,black,71000
24268,Chevrolet,Trax,automatic,white,65000
24269,Chevrolet,Trax,automatic,red,28000
24270,Chevrolet,Volt,automatic,white,103000
24271,Chevrolet,Aveo,mechanical,red,232000
24272,Chevrolet,Niva,mechanical,violet,150000
24273,Chevrolet,Orlando,mechanical,black,139000
24274,Chevrolet,Captiva,automatic,blue,137511
24275,Chevrolet,Aveo,mechanical,silver,128000
24276,Chevrolet,Aveo,mechanical,other,228000
24277,Chevrolet,Captiva,automatic,black,151000
24278,Chevrolet,Spark,mechanical,silver,130000
24279,Chevrolet,Niva,mechanical,red,199000
24280,Chevrolet,Blazer,mechanical,green,180000
24281,Chevrolet,Captiva,automatic,black,120000
24282,Chevrolet,Malibu,automatic,silver,25000
24283,Chevrolet,Cruze,mechanical,black,120000
24284,Chevrolet,Captiva,automatic,silver,145000
24285,Chevrolet,Trax,automatic,silver,60
24286,Chevrolet,Cruze,mechanical,black,117000
24287,Chevrolet,Cruze,automatic,black,160000
24288,Chevrolet,Cruze,automatic,grey,155000
24289,Chevrolet,Malibu,automatic,white,76000
24290,Chevrolet,Aveo,mechanical,grey,16000
24291,Chevrolet,Trail Blazer,automatic,black,235500
24292,Chevrolet,Malibu,automatic,silver,58300
24293,Chevrolet,Camaro,automatic,red,38180
24294,Chevrolet,Venture,automatic,blue,536447
24295,Chevrolet,Trax,automatic,orange,64110
24296,Chevrolet,Cruze,automatic,red,180000
24297,Chevrolet,Epica,automatic,silver,205000
24298,Chevrolet,Captiva,mechanical,grey,209000
24299,Chevrolet,Cruze,mechanical,black,178000
24300,Chevrolet,Cruze,automatic,other,169366
24301,Chevrolet,Cruze,automatic,black,56200
24302,Chevrolet,Captiva,automatic,white,146000
24303,Chevrolet,Cruze,mechanical,grey,169000
24304,Chevrolet,Cruze,automatic,black,94210
24305,Chevrolet,Aveo,mechanical,grey,64300
24306,Chevrolet,Orlando,mechanical,white,120000
24307,Chevrolet,Spark,mechanical,green,185000
24308,Chevrolet,Alero,automatic,green,380000
24309,Chevrolet,Express,automatic,black,220000
24310,Chevrolet,Aveo,automatic,silver,95000
24311,Chevrolet,Captiva,mechanical,grey,79000
24312,Chevrolet,Malibu,automatic,black,80000
24313,Chevrolet,Aveo,mechanical,blue,178000
24314,Chevrolet,Aveo,mechanical,black,77000
24315,Chevrolet,Cruze,automatic,white,120000
24316,Chevrolet,Captiva,mechanical,silver,155000
24317,Chevrolet,Cruze,mechanical,red,150000
24318,Chevrolet,Epica,automatic,black,106000
24319,Chevrolet,Aveo,automatic,blue,127000
24320,Chevrolet,Lacetti,automatic,silver,274000
24321,Chevrolet,Cruze,automatic,black,143000
24322,Chevrolet,Cruze,mechanical,black,110500
24323,Chevrolet,Malibu,automatic,white,65000
24324,Chevrolet,Express,automatic,black,64500
24325,Chevrolet,Cruze,mechanical,black,72000
24326,Chevrolet,Captiva,automatic,grey,176000
24327,Chevrolet,Cruze,mechanical,white,177000
24328,Chevrolet,Lacetti,automatic,black,102000
24329,Chevrolet,Trail Blazer,automatic,black,145000
24330,Chevrolet,Aveo,mechanical,silver,178000
24331,Chevrolet,Trax,automatic,blue,13700
24332,Chevrolet,Trail Blazer,automatic,black,180000
24333,Chevrolet,Malibu,automatic,black,75000
24334,Chevrolet,Orlando,automatic,silver,110000
24335,Chevrolet,Spark,mechanical,yellow,103337
24336,Chevrolet,Cruze,automatic,black,135000
24337,Chevrolet,Captiva,automatic,black,116000
24338,Chevrolet,Malibu,automatic,white,40977
24339,Chevrolet,Malibu,automatic,grey,65760
24340,Chevrolet,Trax,automatic,silver,24867
24341,Chevrolet,Malibu,automatic,black,43200
24342,Chevrolet,Trax,automatic,grey,72622
24343,Chevrolet,Trax,automatic,silver,70900
24344,Chevrolet,Trax,automatic,red,39112
24345,Chevrolet,Trax,automatic,red,63728
24346,Chevrolet,Trax,automatic,red,65864
24347,Chevrolet,Trax,automatic,white,40902
24348,Chevrolet,Cruze,automatic,other,25180
24349,Chevrolet,Trax,automatic,white,52902
24350,Chevrolet,Cruze,automatic,silver,74660
24351,Chevrolet,Cruze,automatic,black,71730
24352,Chevrolet,Malibu,automatic,black,50400
24353,Chevrolet,Malibu,automatic,red,76800
24354,Chevrolet,Cruze,automatic,blue,38436
24355,Chevrolet,Malibu,mechanical,grey,54180
24356,Chevrolet,Cruze,automatic,blue,25400
24357,Chevrolet,Captiva,automatic,grey,150000
24358,Chevrolet,C1500,automatic,blue,209215
24359,Chevrolet,Camaro,automatic,grey,93342
24360,Chevrolet,Lanos,mechanical,grey,52836
24361,Chevrolet,Blazer,mechanical,green,180000
24362,Chevrolet,Volt,automatic,black,42000
24363,Chevrolet,Cruze,automatic,silver,216000
24364,Chevrolet,Lumina,automatic,black,111111
24365,Chevrolet,Captiva,automatic,grey,79937
24366,Chevrolet,Cruze,automatic,grey,119000
24367,Chevrolet,Cavalier,mechanical,silver,182661
24368,Chevrolet,Lacetti,mechanical,other,177500
24369,Chevrolet,Captiva,automatic,black,100600
24370,Chevrolet,Cruze,automatic,other,120000
24371,Chevrolet,Lacetti,mechanical,other,153000
24372,Chevrolet,Cruze,automatic,white,40500
24373,Chevrolet,Rezzo,mechanical,silver,210000
24374,Chevrolet,Trax,automatic,silver,42000
24375,Chevrolet,Tracker,automatic,silver,212500
24376,Chevrolet,Tracker,automatic,blue,167000
24377,Chevrolet,Cruze,automatic,black,94000
24378,Chevrolet,Cruze,automatic,silver,19900
24379,Chevrolet,Camaro,mechanical,black,77898
24380,Chevrolet,Cruze,automatic,grey,120000
24381,Chevrolet,Malibu,automatic,white,100000
24382,Chevrolet,Cruze,mechanical,black,106237
24383,Chevrolet,Captiva,mechanical,black,276615
24384,Chevrolet,Cruze,automatic,blue,69595
24385,Chevrolet,Malibu,automatic,white,62000
24386,Chevrolet,Blazer,automatic,green,225308
24387,Chevrolet,Cruze,mechanical,other,122225
24388,Chevrolet,Cruze,automatic,white,42514
24389,Chevrolet,Equinox,automatic,white,22000
24390,Chevrolet,Cruze,automatic,white,97000
24391,Chevrolet,Captiva,automatic,black,131000
24392,Chevrolet,Lacetti,mechanical,silver,440000
24393,Chevrolet,Cruze,automatic,blue,110000
24394,Chevrolet,Captiva,automatic,black,270000
24395,Chevrolet,Aveo,mechanical,black,270000
24396,Chevrolet,Cruze,automatic,red,109300
24397,Chevrolet,Astro Van,automatic,white,308189
24398,Chevrolet,Malibu,automatic,other,22360
24399,Chevrolet,Captiva,automatic,black,134000
24400,Chevrolet,Matiz,mechanical,white,130000
24401,Chevrolet,Spark,mechanical,blue,110000
24402,Chevrolet,Cruze,automatic,black,80000
24403,Chevrolet,Silverado,automatic,black,160000
24404,Chevrolet,Captiva,mechanical,black,240000
24405,Chevrolet,Orlando,mechanical,other,85000
24406,Chevrolet,Suburban,automatic,blue,334744
24407,Chevrolet,Spark,mechanical,brown,101560
24408,Chevrolet,Lacetti,mechanical,blue,180000
24409,Chevrolet,Malibu,automatic,white,103000
24410,Chevrolet,Aveo,mechanical,blue,220000
24411,Chevrolet,Lanos,mechanical,blue,115000
24412,Chevrolet,Colorado,automatic,blue,166400
24413,Chevrolet,Equinox,automatic,black,291000
24414,Chevrolet,Orlando,mechanical,other,167000
24415,Chevrolet,Camaro,automatic,blue,20000
24416,Chevrolet,Trax,automatic,grey,48900
24417,Chevrolet,Niva,mechanical,silver,340000
24418,Chevrolet,Lacetti,mechanical,other,220000
24419,Chevrolet,Cruze,mechanical,silver,52000
24420,Chevrolet,Captiva,automatic,silver,224000
24421,Chevrolet,Malibu,automatic,white,124000
24422,Chevrolet,Orlando,mechanical,black,110000
24423,Chevrolet,Niva,mechanical,grey,1400
24424,Chevrolet,Aveo,mechanical,white,54500
24425,Chevrolet,Matiz,mechanical,black,66600
24426,Chevrolet,Cruze,automatic,black,127000
24427,Chevrolet,Aveo,mechanical,blue,88000
24428,Chevrolet,Aveo,mechanical,black,149000
24429,Chevrolet,Blazer,automatic,red,160934
24430,Chevrolet,Trail Blazer,automatic,grey,138500
24431,Chevrolet,Cruze,automatic,red,87000
24432,Chevrolet,Cruze,automatic,blue,33000
24433,Chevrolet,Aveo,mechanical,red,100000
24434,Chevrolet,Captiva,automatic,black,260000
24435,Chevrolet,Volt,automatic,silver,115000
24436,Chevrolet,Lacetti,mechanical,black,40000
24437,Chevrolet,Lumina,automatic,white,260000
24438,Chevrolet,Cruze,automatic,silver,119000
24439,Chevrolet,Aveo,mechanical,blue,199000
24440,Chevrolet,Lacetti,mechanical,silver,122900
24441,Chevrolet,Niva,mechanical,grey,93630
24442,Chevrolet,Matiz,mechanical,black,177000
24443,Chevrolet,Malibu,automatic,black,11290
24444,Chevrolet,Lacetti,mechanical,black,120000
24445,Chevrolet,Express,automatic,black,215000
24446,Chevrolet,Volt,automatic,white,84000
24447,Chevrolet,Volt,automatic,black,66000
24448,Chevrolet,Cruze,automatic,black,30000
24449,Chevrolet,Captiva,automatic,black,139000
24450,Chevrolet,Aveo,mechanical,blue,230000
24451,Chevrolet,Aveo,mechanical,red,210000
24452,Chevrolet,Cruze,mechanical,grey,162670
24453,Chevrolet,Cruze,mechanical,black,168052
24454,Chevrolet,Aveo,mechanical,black,16130
24455,Chevrolet,Captiva,automatic,grey,126000
24456,Chevrolet,Cruze,automatic,silver,59300
24457,Chevrolet,HHR,automatic,orange,150000
24458,Chevrolet,Aveo,mechanical,black,152130
24459,Chevrolet,Cruze,automatic,red,18000
24460,Chevrolet,Epica,automatic,black,130300
24461,Chevrolet,Cruze,mechanical,white,122000
24462,Chevrolet,Cruze,mechanical,other,163000
24463,Chevrolet,Lacetti,mechanical,silver,324000
24464,Chevrolet,Cruze,automatic,other,200000
24465,Chevrolet,Malibu,automatic,silver,56649
24466,Chevrolet,Niva,mechanical,grey,97469
24467,Chevrolet,Cruze,automatic,red,64000
24468,Chevrolet,Malibu,automatic,blue,57000
24469,Chevrolet,Captiva,automatic,black,240000
24470,Chevrolet,Express,automatic,grey,201168
24471,Chevrolet,Tahoe,automatic,black,130000
24472,Chevrolet,Cruze,mechanical,black,75000
24473,Chevrolet,Captiva,automatic,brown,93000
24474,Chevrolet,Epica,automatic,grey,126000
24475,Chevrolet,Cruze,mechanical,other,165000
24476,Chevrolet,Cruze,mechanical,white,205000
24477,Chevrolet,Cruze,mechanical,grey,243000
24478,Chevrolet,Cruze,automatic,silver,216000
24479,Chevrolet,Cruze,automatic,red,86000
24480,Chevrolet,Captiva,automatic,black,177000
24481,Chevrolet,Aveo,automatic,black,57000
24482,Chevrolet,Captiva,automatic,white,147000
24483,Chevrolet,Equinox,automatic,white,168000
24484,Chevrolet,Tahoe,automatic,black,364000
24485,Chevrolet,Cruze,automatic,black,187000
24486,Chevrolet,Lacetti,mechanical,silver,151000
24487,Chevrolet,Malibu,automatic,silver,56000
24488,Chevrolet,Cruze,automatic,silver,97500
24489,Chevrolet,Matiz,mechanical,black,213000
24490,Chevrolet,Spark,mechanical,white,50000
24491,Chevrolet,Spark,mechanical,other,105000
24492,Chevrolet,Malibu,automatic,silver,66000
24493,Chevrolet,Aveo,mechanical,red,218000
24494,Chevrolet,Aveo,mechanical,other,165000
24495,Chevrolet,Aveo,automatic,black,130000
24496,Chevrolet,Cruze,automatic,red,130000
24497,Chevrolet,Malibu,automatic,silver,76000
24498,Chevrolet,Lacetti,mechanical,blue,180000
24499,Chevrolet,Lacetti,automatic,black,81000
24500,Chevrolet,Cruze,mechanical,grey,100000
24501,Chevrolet,Captiva,automatic,white,92000
24502,Chevrolet,Aveo,mechanical,black,209000
24503,Chevrolet,Spark,mechanical,black,100000
24504,Chevrolet,Cruze,automatic,silver,117000
24505,Chevrolet,Tahoe,automatic,black,110200
24506,Chevrolet,Cruze,automatic,blue,153000
24507,Chevrolet,Cruze,automatic,green,130000
24508,Chevrolet,Cruze,mechanical,brown,31000
24509,Chevrolet,Aveo,mechanical,other,183000
24510,Chevrolet,Trail Blazer,automatic,silver,239000
24511,Chevrolet,Spark,mechanical,red,139000
24512,Chevrolet,Cruze,mechanical,white,247000
24513,Chevrolet,Lacetti,mechanical,brown,149000
24514,Chevrolet,Cruze,mechanical,white,170000
24515,Chevrolet,Captiva,automatic,silver,173000
24516,Chevrolet,Lacetti,mechanical,black,200000
24517,Chevrolet,Malibu,automatic,grey,12498
24518,Chevrolet,Spark,mechanical,blue,170000
24519,Chevrolet,Cruze,automatic,blue,112000
24520,Chevrolet,Captiva,automatic,black,210000
24521,Chevrolet,Orlando,automatic,black,149000
24522,Chevrolet,Cruze,mechanical,black,4200
24523,Chevrolet,Cruze,automatic,black,155000
24524,Chevrolet,Orlando,mechanical,white,129000
24525,Chevrolet,Aveo,mechanical,silver,100000
24526,Chevrolet,Tracker,automatic,green,400000
24527,Chevrolet,Matiz,mechanical,silver,110000
24528,Chevrolet,Cruze,automatic,white,105000
24529,Chevrolet,Cruze,automatic,white,112000
24530,Chevrolet,Captiva,mechanical,silver,180000
24531,Chevrolet,Aveo,mechanical,silver,225000
24532,Chevrolet,Aveo,automatic,silver,147000
24533,Chevrolet,Cruze,mechanical,white,67000
24534,Chevrolet,Captiva,mechanical,black,240000
24535,Chevrolet,Cruze,mechanical,silver,63000
24536,Chevrolet,Cruze,mechanical,white,65400
24537,Chevrolet,Silver,automatic,other,110000
24538,Chevrolet,Aveo,mechanical,other,230000
24539,Chevrolet,Camaro,automatic,white,105000
24540,Chevrolet,Cruze,mechanical,black,160000
24541,Chevrolet,Cruze,automatic,white,140000
24542,Chevrolet,Orlando,automatic,grey,170000
24543,Chevrolet,HHR,mechanical,grey,290000
24544,Chevrolet,Cruze,automatic,black,107000
24545,Chevrolet,Cruze,automatic,black,152000
24546,Chevrolet,Cruze,mechanical,black,95000
24547,Chevrolet,Spark,automatic,green,65550
24548,Chevrolet,Orlando,automatic,black,170000
24549,Chevrolet,Niva,mechanical,green,85000
24550,Chevrolet,Rezzo,mechanical,blue,174000
24551,Chevrolet,Cruze,automatic,other,113000
24552,Chevrolet,Trail Blazer,automatic,black,40000
24553,Chevrolet,Cruze,automatic,black,132000
24554,Chevrolet,Epica,mechanical,silver,261700
24555,Chevrolet,Cruze,mechanical,black,58000
24556,Chevrolet,Camaro,mechanical,white,67000
24557,Chevrolet,Lacetti,mechanical,silver,160000
24558,Chevrolet,Cruze,mechanical,blue,131000
24559,Chevrolet,Captiva,automatic,silver,125000
24560,Chevrolet,Captiva,mechanical,other,195000
24561,Chevrolet,Orlando,mechanical,white,92000
24562,Chevrolet,Aveo,automatic,white,151000
24563,Chevrolet,Captiva,automatic,grey,135000
24564,Chevrolet,Cruze,automatic,grey,85295
24565,Chevrolet,Camaro,automatic,white,140000
24566,Chevrolet,Equinox,automatic,silver,340000
24567,Chevrolet,Lanos,mechanical,other,242000
24568,Chevrolet,Cruze,automatic,white,150000
24569,Chevrolet,Aveo,mechanical,blue,106000
24570,Chevrolet,Lacetti,automatic,silver,224000
24571,Chevrolet,Rezzo,mechanical,silver,275000
24572,Chevrolet,Cruze,mechanical,white,184000
24573,Chevrolet,Aveo,mechanical,black,76000
24574,Chevrolet,Cruze,automatic,white,150000
24575,Chevrolet,Lacetti,mechanical,red,111000
24576,Chevrolet,Cruze,automatic,white,170000
24577,Chevrolet,Lacetti,mechanical,silver,195000
24578,Chevrolet,Lanos,mechanical,blue,204000
24579,Chevrolet,Cruze,automatic,silver,170000
24580,Chevrolet,Cruze,automatic,grey,161000
24581,Chevrolet,Cruze,automatic,blue,94000
24582,Chevrolet,Cruze,automatic,white,172181
24583,Chevrolet,Cruze,automatic,blue,153000
24584,Chevrolet,Captiva,mechanical,black,120000
24585,Chevrolet,Cruze,automatic,silver,206000
24586,Chevrolet,Epica,mechanical,silver,103110
24587,Chevrolet,Cruze,automatic,white,59000
24588,Chevrolet,Cruze,automatic,black,82000
24589,Chevrolet,Cruze,automatic,white,122000
24590,Chevrolet,Lacetti,automatic,blue,45000
24591,Chevrolet,Trax,automatic,white,96000
24592,Chevrolet,Lacetti,mechanical,silver,250000
24593,Chevrolet,Trail Blazer,automatic,black,200000
24594,Chevrolet,Cruze,automatic,white,162000
24595,Chevrolet,Cruze,automatic,black,151000
24596,Chevrolet,Niva,mechanical,black,55000
24597,Chevrolet,Cruze,automatic,grey,88000
24598,Chevrolet,Aveo,mechanical,grey,251000
24599,Chevrolet,Camaro,automatic,white,108000
24600,Chevrolet,Cruze,automatic,other,23000
24601,Chevrolet,Cruze,automatic,white,204400
24602,Chevrolet,Venture,automatic,other,300000
24603,Chevrolet,Lacetti,mechanical,red,180000
24604,Chevrolet,Lumina,automatic,black,300000
24605,Chevrolet,Cruze,automatic,red,149000
24606,Chevrolet,Aveo,mechanical,silver,136000
24607,Chevrolet,Nubira,automatic,red,213000
24608,Chevrolet,Cruze,automatic,silver,92000
24609,Chevrolet,Cruze,automatic,black,150000
24610,Chevrolet,Aveo,automatic,silver,144841
24611,Chevrolet,Cruze,automatic,blue,69100
24612,Chevrolet,Aveo,mechanical,white,163000
24613,Chevrolet,Equinox,automatic,black,270000
24614,Chevrolet,Aveo,mechanical,silver,141000
24615,Chevrolet,Lanos,mechanical,black,120000
24616,Chevrolet,Cruze,automatic,white,54000
24617,Chevrolet,Cruze,mechanical,black,115000
24618,Chevrolet,Spark,mechanical,grey,122000
24619,Chevrolet,Tahoe,automatic,black,190000
24620,Chevrolet,Cruze,automatic,black,80000
24621,Chevrolet,Aveo,automatic,white,123560
24622,Chevrolet,Niva,mechanical,silver,50000
24623,Chevrolet,Cruze,automatic,white,65000
24624,Chevrolet,HHR,automatic,other,171000
24625,Chevrolet,Epica,mechanical,black,160000
24626,Chevrolet,Captiva,mechanical,black,212000
24627,Chevrolet,Cruze,automatic,white,45500
24628,Great Wall,H3,mechanical,grey,43000
24629,Great Wall,Peri,mechanical,red,105000
24630,Great Wall,Safe,mechanical,other,132000
24631,Great Wall,H3,mechanical,other,105000
24632,Great Wall,M4,mechanical,orange,209000
24633,Great Wall,Safe,mechanical,black,160000
24634,Great Wall,Hover,mechanical,silver,250000
24635,Great Wall,Hover,mechanical,black,184000
24636,Great Wall,H3,mechanical,black,81000
24637,Great Wall,Safe,mechanical,yellow,212365
24638,Great Wall,H3,mechanical,silver,157000
24639,Great Wall,H6,mechanical,silver,80000
24640,Great Wall,Deer,mechanical,green,130000
24641,Great Wall,H5,mechanical,black,174000
24642,Great Wall,Hover,mechanical,black,180000
24643,Great Wall,Safe,mechanical,grey,250000
24644,Great Wall,Hover,mechanical,black,146000
24645,Great Wall,Hover,mechanical,black,38000
24646,Great Wall,Hover,mechanical,black,212000
24647,Great Wall,Deer,mechanical,black,200000
24648,Great Wall,H3,mechanical,black,200000
24649,Great Wall,H3,mechanical,black,10000
24650,Great Wall,Peri,mechanical,red,127000
24651,Great Wall,H3,mechanical,brown,31000
24652,Great Wall,Pegasus,mechanical,black,145000
24653,Great Wall,H3,mechanical,grey,136000
24654,Great Wall,H3,mechanical,black,100000
24655,Great Wall,Peri,mechanical,orange,100900
24656,Great Wall,Hover,mechanical,silver,200000
24657,Great Wall,H3,mechanical,silver,83000
24658,Great Wall,Hover,mechanical,orange,225000
